Profile_mean,Profile_stdev,Profile_skewness,Profile_kurtosis,DM_mean,DM_stdev,DM_skewness,DM_kurtosis
124.359375,46.65125507,-0.122832917,-0.098439197,3.948160535,24.77984647,6.742730658,47.28661425
95.9609375,36.09306598,0.226956811,2.102523727,0.950668896,9.747227093,17.73436684,405.2457171
127.7578125,50.88463454,0.02603328,-0.355607154,8.003344482,32.54988436,4.620943141,21.53392486
140.28125,44.36354386,-0.049862503,0.211572517,2.178093645,17.4332714,9.486166397,99.27057636
141.359375,49.84205277,-0.252430046,-0.197691788,4.04264214,19.45646941,6.410764937,49.81395383
42.3671875,30.89115749,4.512225193,26.47975405,31.11371237,61.43043034,2.078894826,3.451285189
104.4296875,34.78722907,0.356695338,2.049754717,3.808528428,24.90827912,6.976714503,49.80824955
142.4296875,50.70837018,-0.35271483,0.087346579,9.459866221,35.48765711,4.080895651,16.81330864
89.921875,43.03661402,0.67362286,0.819435257,1.846153846,17.43975997,10.65358957,121.8883135
112.890625,57.76220574,0.360877802,-0.437530443,0.709866221,9.784309481,19.24252971,433.0286829
93.125,38.06244869,0.59041773,2.052424608,1.994983278,13.29086649,10.57561057,148.5655637
130.515625,45.48385434,0.16808656,-0.011676788,4.586120401,23.98449418,6.35611225,43.54526904
108.3359375,48.10491096,0.477120087,-0.032678707,18.45652174,51.08210928,2.649354726,5.667790548
122.59375,49.14732913,0.179841758,-0.39137372,1.064381271,9.623603692,17.7084041,417.7936044
126.5546875,53.52055805,0.11648633,-0.27756295,16.89632107,51.41645124,2.934545546,7.168551386
138.1953125,43.1690099,-0.121572154,0.277213029,2.142976589,13.6207762,9.61914892,126.7416735
115.078125,36.16598224,0.365580485,1.666648595,1.204013378,12.15948302,14.41634865,250.5157561
110.4453125,57.88266804,0.126798257,-0.747703976,2.072742475,15.73417003,9.862570025,111.5193689
135.484375,52.71696009,0.147421787,-0.310478305,3.784280936,22.78168793,7.252825621,57.83268083
106.609375,43.24859723,0.114210846,0.729801683,5.591137124,30.51759548,5.796657261,33.74618656
137.7109375,48.45860868,-0.256088017,0.032717944,7.623745819,36.07858718,4.883551553,23.20412626
117.5625,55.24459108,0.004878502,-0.449955417,5.194816054,28.55923856,6.192935653,39.7293501
93.421875,36.91493799,0.447521724,2.058374721,2.218227425,18.0612587,9.945937466,106.9637227
122.296875,53.41572793,0.191707352,-0.461677869,1.413043478,14.20195817,12.47540623,176.5732279
130.578125,53.65902321,-0.005070557,-0.530730217,2.195652174,14.513234,9.598438479,117.2940165
126.953125,51.44169323,-0.109571793,-0.353296946,1.913879599,11.90521827,11.91216259,201.4612182
112.2109375,44.86362188,0.039719729,0.087412857,1.801839465,14.15685057,10.35499396,131.3255424
118.984375,77.1397863,0.173310239,-1.501641463,0.836956522,11.99718496,17.94152657,340.3664605
117.640625,43.43398985,0.251669643,0.616940842,3.101170569,20.88383139,8.211163341,72.98113927
106.5625,50.99061648,0.417306755,-0.08887609,3.994147157,24.13962588,6.676586473,46.82577282
127.9921875,47.0020771,0.394896,0.272481727,6.456521739,30.84388269,5.358775772,29.64450535
126.8125,57.5177622,-0.022401772,-0.672614822,3.209866221,19.23973738,7.687858936,70.35634786
82.671875,38.31410261,1.479826227,4.046876263,99.409699,91.35474813,0.217772793,-1.535622078
100.21875,46.51829907,0.282239936,0.45280491,1.572742475,13.94928318,12.05180895,173.6686045
84.171875,37.04412685,0.594384085,2.649348047,3.047658863,19.10738627,8.07481034,75.98840285
125.515625,48.65342748,-0.056604408,-0.298337195,1.677257525,14.77148742,10.81207083,133.5237167
82.1015625,35.70929497,0.88535499,3.197784573,1.036789298,12.57573649,14.10579322,220.7789652
20.8046875,35.84538381,4.686132238,22.27669719,124.5050167,71.51378571,-0.239924344,-0.596142712
107.6328125,30.75098349,0.402808027,3.63505743,2.418896321,14.1846145,9.782342944,126.3129466
96.375,42.77959502,0.427690827,0.726764896,2.903010033,16.51331552,7.888129571,78.15227741
89.53125,35.9072019,0.722665366,2.378568652,3.243311037,18.99529506,7.135361062,60.12244944
127.3046875,49.01969607,-0.047472055,0.064102032,1.423913043,11.53611735,13.63060745,240.8748286
119.2265625,47.69634008,0.192249664,0.140112873,2.906354515,21.49507044,8.025770256,68.24850348
87.5703125,46.19332399,0.686262126,1.266967738,6.010869565,29.84139875,5.182647685,26.71224184
100.25,49.49684333,0.271094472,0.218562524,8.158026756,34.03314749,4.483898635,20.58843643
116.515625,47.59102863,0.429466779,-0.037057993,0.97826087,12.74031322,14.51649414,228.4690683
128.984375,47.97378587,-0.147857271,-0.260627381,13.61705686,45.38028291,3.275743196,9.448953396
103.578125,45.16663754,0.552354568,0.777646322,21.82107023,51.1771769,2.398916373,4.759216603
112.953125,52.10474117,-0.060116074,-0.182288166,7.126254181,33.86514096,5.116697643,26.18453217
120.796875,53.66015156,-0.046338967,-0.254155331,0.873745819,12.1930519,16.09390981,278.0034261
135.9296875,58.45754116,0.045105803,-0.576068577,1.780100334,16.84731667,11.15338249,135.920681
109.9140625,47.88952576,0.0147116,-0.084425828,0.551003344,9.671437138,20.73995139,474.7420251
135.859375,81.50304197,0.023920946,-1.791885981,3.655518395,19.63892442,7.228961564,63.40119159
86.9453125,39.86879039,0.390500004,1.560608612,4.288461538,25.35130232,6.669109592,46.8671604
122.6484375,38.51675566,0.047018495,0.860893629,1.819397993,18.48557672,10.93311907,124.1251114
129.765625,46.83990092,-0.111154657,0.354382478,5.867892977,29.63432554,5.495812894,31.4140433
110.640625,52.18368016,0.243765633,-0.427215103,1.801839465,16.51081626,10.343141,115.3549647
111.921875,49.42333226,0.448649455,0.401759184,1.861204013,12.74764585,11.45976511,173.065027
88.1796875,36.19790084,0.450548023,2.541426843,2.035117057,14.67942059,9.699838062,115.644574
119.1875,49.99542948,0.149117768,-0.339278078,3.440635452,23.13828548,7.800343375,65.29754429
138.78125,61.25024713,0.209481578,-1.111174679,1.662207358,16.26997182,12.01534934,157.6167618
106.3203125,53.54421852,0.124971588,-0.354209267,2.7090301,17.00798412,8.645485534,87.38462217
89.421875,42.97139481,0.582709288,0.895797616,1.306856187,10.46951235,14.92837204,306.1459424
139.421875,46.89842904,0.143530112,0.301616186,31.55351171,67.98361729,1.810144879,1.531960887
116.8515625,57.72010723,0.114704545,-0.284207205,2.765050167,15.17376992,8.214064038,90.25289762
131.7890625,58.87442308,-0.070547264,-0.485548445,2.174749164,17.18448193,9.659932143,103.6842234
102.484375,46.03785541,0.30750386,-0.049646525,1.068561873,13.69710495,13.89312179,204.8610233
121.6796875,46.41742224,-0.077505895,0.251611796,5.852006689,28.27103658,6.156327099,40.74014313
90.484375,39.6644095,0.602696596,1.557527037,2.097826087,19.72616792,10.0557555,104.7429697
101.8828125,45.07036531,0.39761313,0.61403104,3.438963211,20.54537649,6.734601235,49.93804761
135.6171875,53.06130315,-0.013539737,-0.388719458,2.392976589,15.64679386,9.861898671,120.4308935
135.265625,50.1224258,-0.101259289,-0.398289737,2.705685619,14.41809996,8.357114893,99.26768573
82.9609375,36.21364607,0.743457277,2.795152228,1.473244147,12.45467179,12.23927826,188.5186018
135.3671875,47.47957967,-0.071047351,-0.104163695,19.00668896,53.11916265,2.646476594,5.559540808
74.25,40.62653843,1.581929463,3.703968084,10.81939799,41.9128634,4.136097276,16.55925567
37.6015625,43.59406852,3.207215591,10.73454239,49.27173913,70.17710923,1.214005526,0.316266658
129.296875,52.39563427,-0.149070595,-0.008265002,1.97909699,15.43847638,10.25325049,123.0131031
132.671875,60.74113996,-0.315711775,-0.456403982,3.301839465,16.83567134,7.039330295,64.31356306
131.3359375,46.24328961,0.134850084,0.007734575,1.399665552,15.22602726,12.75792162,176.8688292
127.546875,43.77800164,0.276272847,0.442251944,1.494983278,15.68371996,11.98214192,155.541514
117.078125,47.29472245,0.344813493,0.350450039,2.9590301,20.95513986,7.885172281,66.23555617
89.921875,46.95287022,0.576608736,0.93738322,2.122909699,13.73412529,9.676580074,124.9981588
97.1640625,36.96234937,0.610089104,1.770044517,4.442307692,22.13316756,5.774079997,37.8381206
119.3125,53.09009883,0.165816865,-0.178138046,18.53762542,50.54223793,2.548647871,5.044388506
121.8671875,51.83271938,0.00853465,-0.136070952,3.426421405,19.65855114,7.625459037,65.2351389
113.25,43.1702661,0.279547569,0.56035142,1.335284281,12.28584276,12.63671477,197.2473967
80.640625,56.30882124,1.481006321,1.95213608,27.80769231,63.85544771,2.179749782,3.354892112
137.1484375,45.33005519,-0.112947916,0.015257723,4.969899666,32.16557962,6.347297164,38.5020214
99.703125,48.14761796,0.614214593,0.436681623,2.054347826,13.99054469,9.758660468,122.9374547
122.4296875,46.2705501,0.475846882,0.417941941,3.872073579,26.40667018,7.3672044,55.66470708
109.625,47.07656662,0.39334188,0.400884056,7.655518395,30.2410062,4.507979076,21.71686729
146.4296875,46.56341167,-0.339591121,0.281639262,5.523411371,29.59922297,5.781407844,34.15168048
126.9375,51.27693652,0.11169482,-0.398295625,115.2040134,89.78492613,-0.287450579,-1.591701718
125.265625,48.81237746,0.148849527,0.189203023,3.515886288,23.47952745,8.228111125,72.34397691
87.2890625,45.2500263,0.821406974,1.511212301,15.19397993,49.89779686,3.243149222,9.264300751
124.140625,45.73355824,0.215047065,0.183148003,14.48996656,48.17419687,3.059955851,7.520302715
144.4453125,56.24025035,-0.196972701,-0.426122402,5.203177258,28.19980117,6.286011474,41.52638634
127.328125,55.47171427,0.090975731,-0.444422013,69.9138796,73.24054455,0.434744223,-1.249027167
139.5,55.55416839,-0.238754221,-0.467586188,1.606187291,11.34608776,13.86007919,253.7356655
120.59375,55.71389491,0.137535454,-0.232141931,3.531772575,20.84798845,8.088507973,75.91971125
121.2421875,53.87206287,0.047857883,-0.234716435,1.975752508,18.79541983,10.31218211,111.2915827
110.828125,35.78453519,0.447838347,2.010040327,1.77090301,15.00950723,11.24407775,145.7791069
131.640625,48.15984686,0.191253202,0.131621175,1.566053512,15.36233998,11.59151664,150.4028553
98.875,42.15447782,0.706977055,1.558303838,3.044314381,17.8995864,7.334053595,65.39181049
146.0703125,55.88648981,-0.090939609,-0.574387843,2.067725753,12.8816816,10.09031166,145.6036767
122.78125,52.03843794,-0.061258296,-0.464313451,2.985785953,19.48618322,8.363367738,77.32979148
145.3125,46.60484652,-0.402589353,0.311179659,2.79264214,17.77612015,8.892784928,95.81944158
145.25,54.56189146,-0.132275023,-0.411388492,5.841137124,30.47458802,5.9178454,36.01109962
151.875,42.18689814,-0.352699205,0.830748769,6.826086957,29.52086482,4.647485967,22.20304685
119.90625,38.4946095,0.40000494,1.291283156,0.890468227,11.76805705,15.22839161,259.0538788
70.5703125,32.28696612,1.363226762,6.750024558,6.473244147,31.36928263,5.094259085,26.00225982
89.1015625,38.04866125,0.724237174,1.845930149,6.730769231,31.82928055,5.266542918,28.34794869
47.7578125,32.27802709,3.746990403,18.27576439,29.48327759,54.05697064,2.30599484,5.082159436
115.515625,42.76223954,0.784624925,1.103072367,2.101170569,17.26027294,9.711090691,104.207961
124.046875,67.28378094,-0.03014585,-1.108436735,38.70317726,77.58199691,1.614695747,0.842585096
132.6328125,40.62035956,0.121489478,0.600190535,2.289297659,14.8038994,9.237880114,108.4713733
130.1015625,49.1820343,0.101108121,0.011775402,2.397993311,14.62675411,8.738222472,101.1514239
98.4609375,53.25277316,0.642311968,0.139273727,2.408026756,19.70011126,10.13553755,108.12511
112.9609375,50.22891385,0.21185198,-0.022867584,1.235785953,10.8818337,14.29569422,272.1856644
129.8984375,50.58221029,0.036332414,-0.298442521,2.170568562,13.22221969,10.67177018,153.6812272
122.1484375,50.43577132,0.263185765,0.144533524,2.594481605,19.91726876,9.14245177,90.66727517
118.4453125,57.68676308,0.017559918,-0.52078918,9.469899666,38.11830199,4.149803981,16.55235372
103.0,54.06506497,0.375239072,-0.346317476,0.892140468,9.299867214,19.51418001,482.143733
117.9296875,50.02143034,0.146163662,-0.120595813,2.397993311,15.63934439,10.05323182,122.7355695
133.5859375,47.95644628,-0.165811746,-0.181547788,9.925585284,35.23671002,3.904088877,15.24672538
112.4140625,33.97368636,0.238625416,1.878003607,3.790133779,21.90421386,7.014074761,55.65370728
56.5625,29.50364119,2.998386497,17.24222402,65.2090301,78.93437297,0.627879144,-1.261211285
88.078125,34.93042401,0.697019501,2.944674404,0.922240803,13.30142474,15.06140405,235.3279059
105.375,55.37119061,0.144367075,-0.860497388,136.3712375,73.8059757,-0.755303722,-0.530109034
120.28125,50.96965051,0.450936946,-0.120424334,4.525919732,24.98588559,6.674592503,47.81728325
136.25,55.45380961,-0.082916387,-0.514946906,86.30685619,65.13614751,0.041172569,-0.768063244
118.2734375,50.28399268,0.044799295,-0.108468289,4.069397993,19.22541082,6.443271339,52.80375362
102.453125,44.41298715,0.652926569,1.10136109,2.425585284,15.5018711,9.213629049,106.0974051
9.4453125,32.42293955,5.901331773,36.14395837,110.5643813,63.80673449,0.460033325,-0.828869488
100.0703125,48.70289128,0.652336114,0.358615628,13.90802676,48.35943914,3.468044065,10.7373052
103.7578125,51.86893731,0.330533673,-0.294105276,106.0752508,91.38909076,-0.159421826,-1.763397867
140.5390625,53.64566943,-0.195882017,-0.463123174,3.474080268,21.83351794,7.471034331,59.76380361
125.734375,52.65772207,0.026516673,-0.429632907,4.850334448,29.93619483,6.361837308,40.25501275
119.7890625,48.80248014,0.054554987,-0.029259986,1.966555184,12.36940685,10.77276503,167.5992387
26.375,32.9374407,5.0223654,26.90744775,77.63377926,66.61346843,0.825641566,0.025604408
119.625,41.14760017,0.239294741,0.963926234,5.355351171,25.98713304,5.477549894,32.09155132
132.109375,42.21600599,0.099615205,0.557277976,0.993311037,11.74385011,15.18629471,264.2613703
125.9296875,57.79802976,0.303333555,-0.470399941,1.928929766,12.6957897,10.74133335,158.7933521
113.1875,43.34540597,0.032687649,0.268573814,0.62541806,8.758855399,22.48554855,606.9296621
128.21875,48.9363326,-0.00416558,-0.370585699,2.77090301,17.29720596,8.504430607,84.71398259
114.34375,55.57770988,0.115901066,-0.428059593,2.498327759,15.68969041,9.313520095,105.6674433
99.4609375,42.12813459,0.384026321,0.423775245,5.43812709,30.67324858,5.727732852,31.98989754
121.9765625,59.86279427,0.009660487,-0.66581044,61.50585284,84.21985561,0.65616884,-1.528625943
151.609375,43.88234169,-0.263480604,0.266983591,1.391304348,13.97450107,13.10261157,196.2178094
130.9609375,51.28587195,0.072241961,-0.584550434,1.940635452,13.09225003,10.48150928,147.7566583
111.96875,49.20745902,0.2857377,-0.040558666,77.57441472,92.96061478,0.379219019,-1.822322081
138.3671875,57.4178586,-0.269174771,-0.637333771,5.441471572,29.39613686,5.898076207,35.64795387
86.8984375,35.29603374,0.656054383,3.303079198,20.02424749,48.52884445,2.337864963,4.432307475
115.296875,52.15412247,0.096190492,-0.189785321,2.190635452,15.90919401,9.64602389,109.5061642
133.2734375,56.29452611,-0.193960075,-0.894975617,80.82943144,78.07241517,0.45036601,-1.181470262
144.4140625,52.63413331,-0.318157691,-0.047310711,3.426421405,18.367225,6.687767301,54.33813856
112.734375,45.36251281,0.172419057,0.292490761,2.137959866,15.81721038,9.701953842,113.343859
99.4296875,42.17331865,0.267713702,0.875581401,1.870401338,16.96684038,10.97599893,129.9305222
138.2109375,56.13552968,-0.246050974,-0.540071394,25.88377926,65.29130022,2.20168458,3.023223651
116.21875,46.45914494,0.009649924,0.261443002,3.264214047,19.87520658,7.838087501,72.6315441
161.828125,39.06387185,-0.305095379,1.526261361,4.260033445,24.2733894,7.132636057,54.6937334
98.75,42.61491816,0.579883674,0.65630811,1.655518395,15.67681739,11.49332148,146.3032246
117.96875,52.87543403,0.074069462,-0.237292248,2.68729097,16.09075034,8.570287067,92.65196454
64.75,37.355346,2.700921964,9.75913666,33.52006689,63.08915308,1.852955233,2.402569575
132.703125,52.0397023,0.038602758,-0.15953853,2.969899666,17.75480802,9.202019931,100.2593152
103.125,46.40447177,0.18979515,-0.091745533,0.2909699,7.664622639,31.31226734,1022.201175
103.8828125,45.0329083,0.192327364,0.120666743,4.256688963,25.18726181,6.987239233,52.59179409
14.3125,33.18596983,5.64048639,32.77846676,151.7366221,72.67116823,-0.394167716,-0.995302918
99.34375,42.25988004,0.265017645,1.142023397,2.857023411,20.5295804,8.799713636,84.4416747
123.6640625,47.63898701,0.235418728,-0.071980861,2.969899666,15.56045811,7.652493978,80.51173954
93.1875,40.94503747,0.464308587,1.368183881,2.144648829,18.92716138,9.459223898,93.4471575
132.8515625,48.68586965,0.052707157,-0.284326097,2.039297659,12.41368705,10.81642082,167.5095613
124.0859375,45.33297423,0.039337322,0.239576265,1.930602007,16.42244467,9.583074571,101.3518039
88.4375,37.81177685,0.689215581,2.035293755,2.415551839,18.02795281,8.828613361,86.79989428
107.6796875,44.48172616,0.462079027,0.627300823,28.57608696,61.01717284,1.932781783,2.315313015
75.546875,33.80432188,1.077190595,5.024512049,1.703177258,12.87863427,11.32952579,165.4864103
120.1953125,45.61524872,0.212942978,0.368716404,1.325250836,12.19574455,12.46321904,195.5893166
105.5625,42.71594952,0.426848005,0.863333743,5.203177258,28.66088235,5.785800211,34.02859841
127.375,50.52613804,-0.171916278,-0.376406839,1.2909699,12.56277689,12.11694083,180.0725519
10.0078125,27.08075196,7.304816651,56.90085222,101.3453177,54.09991982,0.885313243,0.849791071
112.578125,43.89362307,0.159123977,0.796065675,3.370401338,20.58794888,7.786616824,68.82739705
84.8828125,39.28812263,0.53779689,1.605607874,2.151337793,17.3237809,9.738194423,107.6866976
105.0546875,49.30141805,0.232726022,-0.224256608,2.928929766,15.86884368,8.223807707,89.76012277
123.859375,46.12241429,0.15628967,0.695067269,2.050167224,18.11813219,10.72019942,124.2914528
91.8828125,39.84278109,0.538391637,1.100895089,1.657190635,11.86509482,11.90118319,196.6989206
128.9921875,47.60145351,0.103045322,0.158035931,2.382107023,14.68579436,9.161414844,109.6374037
121.8046875,52.4499849,0.205043996,-0.372703557,27.03010033,62.32490468,2.061801767,2.686716054
123.1875,45.34516064,0.427943583,0.396002889,5.12458194,27.65144431,6.016060051,37.71861615
132.8671875,54.95514806,-0.163795361,-0.48918541,4.036789298,25.76800895,6.963030486,50.60730277
105.0234375,49.66929145,0.216725221,-0.095071098,1.994983278,13.65307033,11.09788253,160.7824
118.671875,50.44104067,0.290294523,0.104113283,4.164715719,25.35695915,6.748251005,47.44040939
116.234375,52.57011455,0.17403179,-0.320616556,2.968227425,20.39486444,7.841162421,66.65117878
112.078125,52.96219309,0.064973618,-0.363595904,3.947324415,23.79851464,7.704955804,65.80680244
116.3359375,51.43765604,0.356513752,-0.131854838,2.776755853,15.6272261,9.249526912,110.0680589
15.6875,46.58908637,3.62697965,12.69504749,174.8361204,60.93699718,-1.051948265,0.311540147
112.3515625,47.29191095,-0.003603606,0.007894344,1.815217391,14.5865587,10.68183949,136.0852759
119.7734375,43.31483847,0.207822122,0.255766157,1.997491639,14.58417479,10.69029888,141.5476917
107.8671875,49.49642839,0.252395662,0.007856047,2.22993311,14.59600235,10.70871644,146.8479018
120.2109375,55.9534757,0.068897147,-0.374926595,3.022575251,22.26967565,8.019737832,66.87892025
90.9375,41.14717297,0.438186535,0.94534848,2.455685619,14.73235727,9.442444923,117.1996309
106.4609375,47.46477351,0.266438114,-0.041059056,6.112876254,28.54521382,5.750514991,36.73848973
95.375,40.93153583,0.58784774,1.099463958,2.93645485,21.39970717,8.030973343,69.57120236
114.78125,45.58644561,0.463395921,0.40390872,1.58361204,15.42645295,11.74395471,152.4068557
98.7265625,50.40782349,0.565123614,0.245230855,0.570234114,9.011285211,22.01858876,561.8337873
15.0390625,37.81459753,5.105033067,25.49731091,159.8494983,76.74001035,-0.575016194,-0.941293199
114.5703125,46.23068576,0.421382984,0.394127341,2.967391304,18.33713742,8.355472297,83.33132387
120.890625,74.79140099,0.022734387,-1.349421752,164.8628763,79.17454318,-1.130265691,-0.048437526
106.1328125,44.07829878,0.976642674,1.611317209,2.535117057,17.56210968,10.51112844,126.9669822
119.65625,45.97833007,0.346986766,0.629663031,3.370401338,27.31543281,8.011788013,62.44816464
111.40625,54.87947554,0.349404077,-0.360753237,1.241638796,11.49964251,13.66319399,237.1631882
112.2265625,45.44660584,0.07272786,-0.132359935,2.131270903,16.26017537,10.64872312,129.2962324
142.8203125,46.10271033,-0.234143284,0.025450075,10.03177258,37.8174058,3.813206289,13.67705838
27.265625,37.3886857,4.432206376,19.82980533,94.27675585,62.46036465,0.642852525,0.076265507
115.2265625,39.70540243,0.510877716,0.941634404,3.100334448,15.80498736,7.847605457,82.96831572
98.8125,41.04489729,0.608383032,1.332003818,5.149665552,24.56596828,5.509803186,32.59624456
101.5859375,39.67692326,0.298288573,0.863130578,2.33277592,21.31695737,9.472085491,91.22490872
123.84375,46.7569242,0.249755627,0.272646661,8.924749164,37.19719695,4.350091529,18.58763351
104.921875,51.06377896,0.320275679,-0.22056243,2.952341137,17.26006767,8.153114696,81.45749177
135.4140625,58.36048098,-0.004878275,-0.950799554,19.1638796,42.64283375,2.494001115,6.330259945
85.53125,35.84012623,0.760817308,3.009717735,1.495819398,15.16026367,13.53490719,198.7803447
87.4921875,48.58915711,1.08793288,1.226100829,13.48076923,42.15783527,3.052826039,8.164593538
123.71875,53.20258122,-0.169079264,-0.545794702,2.168060201,13.59960222,9.476554136,124.2153777
117.90625,42.95445217,0.284808061,0.321012339,2.967391304,16.61590809,7.899972479,80.25280655
128.8828125,48.80359571,0.188491664,0.031535814,4.260869565,26.40402904,6.967467628,50.25393304
122.3671875,45.95528926,0.258795333,0.194343518,1.882107023,12.47835508,10.97541899,167.7166511
120.9140625,48.54798325,0.086472745,-0.051374369,1.817725753,13.3625251,10.45876658,141.5431252
107.9453125,48.26397281,0.463263693,0.182940879,2.918060201,18.95148642,7.394589309,61.5471598
84.6015625,39.68909246,0.500414213,1.693290033,2.377926421,18.45624803,10.11281538,112.4855628
112.0234375,44.52623258,0.207140254,-0.020172004,3.633779264,25.01691059,7.213329723,52.74660947
116.1015625,42.33826576,0.156819789,0.386706583,1.040133779,11.01542221,15.35201556,287.3521665
11.9765625,29.57761634,7.550921894,56.53774698,128.0200669,73.431466,-0.124471665,-0.899232451
93.796875,54.15218131,0.855156556,0.583551843,1.592809365,11.55359397,12.58566103,218.6117888
122.9765625,49.74583287,0.348788468,0.204629904,2.170568562,20.05271489,9.745379638,98.00767315
112.9296875,46.75537797,0.247111257,0.437592585,4.157190635,21.9705726,6.216421584,42.42134669
90.0625,37.88794127,0.660210657,1.783619896,0.948996656,11.7898931,15.18541411,261.9704898
105.171875,49.32309129,0.397738417,0.350199007,1.513377926,14.98836745,11.31017907,141.91562
129.9140625,53.24824342,-0.068363068,-0.361782239,2.942307692,17.90207054,7.903301065,73.88708445
119.5234375,39.25019205,0.346185698,1.073313375,1.647993311,13.61513535,11.96068588,170.3641372
109.3515625,38.86989312,0.168128016,0.824654121,1.384615385,12.43656402,12.25502441,189.4529218
112.7578125,43.62495453,0.491886644,0.520261701,1.517558528,12.71617854,12.2996576,186.1152504
141.203125,46.69621896,-0.136353953,-0.132851195,2.276755853,14.2489627,10.19991604,135.3042819
123.546875,55.99467879,0.335194575,-0.302338482,4.189799331,26.82608293,6.84573162,47.65710035
79.109375,39.61498974,0.684276621,1.646754522,2.974080268,17.03964972,8.607001076,91.98973038
38.4921875,32.06024507,4.626391357,25.06651792,102.3938127,77.06008772,0.259072872,-0.887048348
115.2265625,52.75195714,0.110965928,-0.369773614,0.964046823,9.924525128,17.86767543,397.3663127
61.7421875,40.98880299,2.703389945,8.953157374,4.964882943,26.22708468,6.711390042,47.79428822
114.6484375,42.30886983,0.58450031,0.995612284,2.692307692,17.86611227,8.845857779,90.62643443
105.9140625,42.60777279,0.321508839,0.817274676,1.805183946,12.52307595,11.03269206,166.4132425
10.3203125,26.87120136,7.875742091,63.14953741,38.88795987,58.92379997,1.635319647,2.225702658
100.28125,47.9144644,0.2922813,0.066009718,2.972408027,20.49679985,7.929181493,68.25376179
52.046875,34.80388344,3.411746855,15.75031088,33.44983278,65.93652561,2.029982065,2.902273888
90.46875,41.49434026,0.604795124,1.391306273,3.072742475,21.27838791,8.384629703,75.70576882
109.0078125,49.80297056,0.460418793,0.227140753,2.459866221,18.90366958,9.335046602,95.61100464
125.5078125,53.88195954,-0.036830641,-0.610457288,3.08277592,16.8257051,8.066527057,80.57082154
90.7265625,42.01501124,0.551499805,1.114538492,4.698996656,24.96679465,6.133146911,40.54420728
123.375,49.35094351,-0.002794093,0.162172129,1.005016722,12.50324272,14.2910822,226.9731155
126.40625,48.06171773,0.172157428,0.100895558,1.41638796,11.04212967,13.98503022,261.5635467
147.9921875,50.4417201,-0.107939893,-0.094670036,17.69899666,53.11001423,3.087925928,8.422609741
122.6953125,58.90081157,0.22956672,-0.677897501,20.42056856,55.60014207,2.514647666,4.743699463
87.3125,39.96751611,0.741348598,1.893270279,2.101170569,16.85226874,9.191632159,93.8545297
95.34375,36.2690548,0.503187082,2.159075269,3.290133779,20.7291081,7.936549125,71.16316515
104.578125,47.17613429,0.148289055,-0.074154726,1.352006689,15.77747657,12.44650284,159.9490665
96.578125,45.47812135,0.292701697,0.258925947,3.545986622,20.27834056,7.431343271,63.78395472
120.7890625,51.63841417,0.323490322,-0.400269432,0.900501672,14.12856519,16.07710739,262.6151069
121.0703125,49.7336945,-0.178839993,-0.260035524,1.846153846,12.4423652,11.34629369,173.5614575
79.3125,38.61443019,1.924103509,6.634948874,59.05936455,62.9745714,0.777976582,-0.332222475
100.9765625,43.2256913,0.302312855,0.515795646,6.659698997,32.01672454,5.384701738,30.19260845
115.4765625,52.56007944,0.311830628,0.148710336,4.530100334,27.98948555,6.355796227,40.12980745
133.046875,51.12238064,-0.145585798,-0.325246456,1.190635452,13.38429092,13.87196488,214.7984487
124.546875,49.13149756,0.247924602,-0.255091601,2.035117057,12.7417271,10.38450627,153.11194
101.3515625,49.36575702,0.372912881,0.13357138,2.115384615,15.17280828,10.06271905,122.8034248
146.3515625,60.23658951,-0.204958128,-1.232924426,43.26337793,78.79283639,1.772345089,1.59526936
112.484375,51.58124423,0.366770427,-0.158344797,1.576923077,15.71431624,11.97226492,159.2818985
140.4921875,49.19301845,-0.282344175,-0.090949798,2.334448161,20.42213823,9.218967107,87.13543295
120.828125,45.05692743,0.08528079,0.096047661,1.903010033,17.23967262,10.50352677,120.0422756
124.5390625,49.0673807,-0.101114174,-0.13931137,5.508361204,28.44978732,5.725481547,34.18060017
126.5625,51.06074048,0.067622633,-0.328410158,2.649665552,15.37916025,8.251345191,88.64127274
145.828125,52.51504388,-0.163484762,-0.066447833,4.198160535,27.00319001,6.839461453,47.72025756
117.0859375,49.6308289,0.243279433,0.1151915,2.914715719,20.99421207,8.200522307,71.2833476
50.1484375,29.15505151,3.884343126,23.47642352,11.82023411,41.82490927,4.059878119,16.38369186
132.4609375,45.28070477,0.221791959,0.185492636,1.27090301,14.05894862,13.95631844,216.4540163
111.1640625,42.58461748,0.486544938,0.673016657,2.065217391,13.4127589,10.10591386,136.7214241
122.9609375,49.20848541,-0.016033772,-0.232481859,7.394648829,35.48535575,4.898749171,23.24933976
107.7109375,45.13177794,0.56034859,0.890947675,0.580267559,10.86721675,20.12576522,418.7927267
81.921875,37.05540813,0.734606908,2.742743228,1.62458194,12.46830219,11.86918524,184.4690652
26.0546875,33.9782349,5.09498762,27.40545622,89.59531773,77.71815844,0.409240708,-0.880289842
112.4375,46.34968143,0.292556834,0.393207785,3.483277592,21.49882679,7.0707414,54.46579082
127.8828125,49.34043428,-0.085335411,-0.198335776,1.836120401,14.01635093,11.13113041,151.0984701
114.9765625,53.78305159,0.377599177,-0.155708155,2.772575251,20.83848825,8.440795796,77.35502819
